osm_id,name,latitude,longitude,locality,lga_name,abs_lga_code,vicmap_lga_code,regional_group,area_type,category,subcategory,display_name,osm_tag_type,osm_tag_value,addr_housenumber,addr_street,osm_addr_suburb,addr_postcode,operator,brand,phone,website,opening_hours,wheelchair
w1254783192,,-38.1975192,144.2959294,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783193,,-38.1974515,144.2962823,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783194,,-38.1973019,144.295991,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783195,,-38.1971762,144.2962768,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783196,,-38.1976413,144.2963033,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783197,,-38.1975625,144.2966019,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783199,,-38.1964863,144.2962681,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783204,,-38.1968581,144.2972442,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783205,,-38.1970112,144.2973297,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783206,,-38.1971587,144.2971355,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783207,,-38.1971919,144.2972233,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783209,,-38.1973155,144.2972565,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783211,,-38.1977052,144.2964992,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783212,,-38.1990781,144.2979784,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783213,,-38.1993194,144.2984687,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783214,,-38.200194,144.2987965,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783216,,-38.1980046,144.2992036,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783217,,-38.1976616,144.2978942,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783218,,-38.1976676,144.2976926,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783219,,-38.1976463,144.2981677,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783220,,-38.1976054,144.2985344,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783221,,-38.1977986,144.2981196,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783222,,-38.1977549,144.2983524,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783226,,-38.1979689,144.2985697,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783227,,-38.1980113,144.2987505,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783228,,-38.1979495,144.2988683,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783229,,-38.1978815,144.2979139,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783230,,-38.1975492,144.2981408,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783231,,-38.1975278,144.2984373,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783233,,-38.1984373,144.2975918,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783234,,-38.1989408,144.2976807,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783236,,-38.1992724,144.2976053,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783237,,-38.1987484,144.2987168,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783238,,-38.1986926,144.2989515,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783240,,-38.1959125,144.2934448,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783244,,-38.1958194,144.2932946,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783254,,-38.19615,144.2968246,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783255,,-38.1962218,144.2968945,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783259,,-38.1963242,144.2972879,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783260,,-38.1963359,144.2973231,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783263,,-38.195383,144.2984725,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783264,,-38.195188,144.2982441,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783265,,-38.1951637,144.2981093,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783267,,-38.1950648,144.2982364,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783278,,-38.1980516,144.2983819,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1254783281,,-38.1980289,144.2985822,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1255415098,,-38.1953075,144.2982732,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1255415100,,-38.1956563,144.2972613,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1255415101,,-38.1955342,144.2976085,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1255415102,,-38.1953441,144.2979822,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214912,,-38.1987661,144.2984464,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214914,,-38.1996223,144.298993,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214915,,-38.1995265,144.2992128,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214916,,-38.1995241,144.2995868,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214917,,-38.1993786,144.2981095,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214921,,-38.1977318,144.2960581,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214924,,-38.1967101,144.2955194,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214925,,-38.1965729,144.2956658,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214926,,-38.1966515,144.295518,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214927,,-38.196925,144.2955198,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214928,,-38.1972609,144.2955313,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214929,,-38.1965532,144.2960839,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214931,,-38.1955116,144.2982328,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214932,,-38.1955097,144.2983022,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273214933,,-38.1955974,144.2983074,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273582381,,-38.1968145,144.2958847,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273582382,,-38.1967202,144.2956563,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273582383,,-38.1976123,144.2951507,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273582385,,-38.1973699,144.294964,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273582386,,-38.1973416,144.294845,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273582387,,-38.1971916,144.2953245,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273582388,,-38.1980622,144.2962389,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273582389,,-38.1978752,144.2961684,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1273582390,,-38.1972931,144.2968296,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1283494656,,-38.1973161,144.2958222,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1283494657,,-38.1974692,144.2955275,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1283494658,,-38.19796,144.2958439,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1283494659,,-38.1981988,144.2956177,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1283494660,,-38.1985936,144.2946694,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1291179014,,-38.1958029,144.2954542,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1457943345,,-38.1998612,144.3034057,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1457944860,,-38.2012041,144.2946972,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1465438752,,-38.2007497,144.2914934,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1465438754,,-38.1997641,144.3036717,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473736594,,-38.2008241,144.2985813,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473736606,,-38.2009281,144.2985676,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473736607,,-38.2010134,144.2985819,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473736609,,-38.1999911,144.2982124,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473736611,,-38.2005133,144.2983028,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473736615,,-38.2005752,144.2994826,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473736621,,-38.20108,144.2989072,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473736622,,-38.2011993,144.2989273,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473745059,,-38.1965956,144.2995005,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473745060,,-38.1967153,144.2992915,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473745061,,-38.1958907,144.2988516,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473745062,,-38.1961256,144.2989235,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473745063,,-38.1966054,144.2990873,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473745065,,-38.1957594,144.2985977,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473745073,,-38.1944691,144.2933225,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473745106,,-38.2010835,144.3024678,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473745108,,-38.2012116,144.3024136,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473745109,,-38.2011538,144.3026086,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473745110,,-38.2007127,144.3033004,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473745111,,-38.2007444,144.3034274,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473767188,,-38.1956864,144.3001266,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473769273,,-38.1941755,144.2959512,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473769274,,-38.1943169,144.2958513,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473769275,,-38.1944552,144.2957341,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473769276,,-38.19433,144.2946864,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473769277,,-38.1941806,144.2947157,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473769278,,-38.1940302,144.2947469,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473769279,,-38.1940488,144.2948903,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473769280,,-38.1940989,144.2953017,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473769281,,-38.1941441,144.2956826,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473769282,,-38.1942488,144.2952723,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1473769283,,-38.1943987,144.2952426,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474026922,,-38.2020662,144.2872857,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474026923,,-38.2023388,144.2861394,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474026928,,-38.2024199,144.286542,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474026936,,-38.2003557,144.2912909,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474026937,,-38.2003458,144.2909031,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474037089,,-38.2011161,144.3000555,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474037090,,-38.2012069,144.2997068,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474037092,,-38.2012382,144.2991715,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474037093,,-38.2012631,144.2994153,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474037095,,-38.2011023,144.2998151,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474037096,,-38.2010716,144.299078,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474037098,,-38.2012527,144.299667,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474037099,,-38.2006895,144.299991,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474037115,,-38.1986611,144.2977729,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474037128,,-38.1959168,144.2981718,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474037131,,-38.195555,144.2985461,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474039405,,-38.196031,144.3018034,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474039406,,-38.1959917,144.3023482,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474041323,,-38.2003398,144.3012489,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474041324,,-38.2006482,144.3012443,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474041326,,-38.2009536,144.3011983,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474047824,,-38.1948589,144.293519,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474047825,,-38.1947101,144.2936149,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
w1474047834,,-38.1964319,144.2942973,WAURN PONDS,GREATER GEELONG,22750,327,Barwon,regional_city,recreation,garden,Garden,leisure,garden,,,,,,,,,,
